www.imdb.com,421157
www.census.gov,210828
simbad.u-strasbg.fr,52831
www.statistik.baden-wuerttemberg.de,50094
www.metacritic.com,45325
www.bbfc.co.uk,43765
www.nytimes.com,25785
www.ksh.hu,24601
www.mozilla.org,24276
www.nobelprize.org,21621
eci.nic.in,18775
www.allocine.fr,18706
whc.unesco.org,18478
www.fifa.com,18388
www.baseball-reference.com,18148
www.sports-reference.com,17018
wiki.ubuntu.com,16148
www.uefa.com,14864
hdr.undp.org,14862
www.motogp.com,12565
geonames.usgs.gov,12399
www.destatis.de,12326
www.seamonkey-project.org,11868
www.ittf.com,11842
bbfc.co.uk,11432
github.com,11067
www.bbc.co.uk,10959
www.scb.se,10485
www.theguardian.com,10357
ratings.fide.com,10263
espn.go.com,9930
www.cdc.gov,9724
europa.eu,9340
www.nasa.gov,8758
stat.dopa.go.th,8268
data.worldbank.org,7846
www.ibge.gov.br,7753
news.bbc.co.uk,7681
www.admin.ch,7572
www.berlin.de,7136
developer.android.com,6786
www.knesset.gov.il,6752
iad.bangkok.go.th,6642
www.auswaertiges-amt.de,6636
www.boxofficemojo.com,6618
lists.freedesktop.org,6569
wordpress.org,6440
pub.stat.ee,6388
data.bnf.fr,5657
www.adorocinema.com,5009
www.blender.org,4992
www.mesa3d.org,4658
www.ubuntu.com,4494
demo.istat.it,4379
web.archive.org,4227
www.unesco.org,3877
www.wien.gv.at,3876
www.insee.fr,3726
www.openbsd.org,3604
reference.wolfram.com,3569
blog.linuxmint.com,3512
www.videolan.org,3490
www.museodelprado.es,3486
www.nba.com,3392
www.mediawiki.org,3332
www.the-numbers.com,3168
filmow.com,3073
blog.documentfoundation.org,3038
www.unece.org,3002
www.telegraph.co.uk,2999
www.bbc.com,2945
www.cia.gov,2905
lkml.org,2785
vdb.czso.cz,2748
golang.org,2704
lists.gnu.org,2670
www.senat.fr,2636
www.python.org,2604
www.gks.ru,2549
ec.europa.eu,2483
www.washingtonpost.com,2466
www.filmaffinity.com,2391
www.nscb.gov.ph,2350
www.winehq.org,2240
www.ew.com,2233
fmg.ac,2203
www.ashmolean.org,2184
www.thehugoawards.org,2179
www.who.int,2172
www.nps.gov,2154
www.basketball-reference.com,2061
symfony.com,2060
www.bundestag.de,1971
www.iso.org,1947
mail.gnome.org,1947
www.gimp.org,1946
php.net,1909
sourceforge.net,1897
www.virtualbox.org,1870
www.allmusic.com,1789
lists.debian.org,1776
mojang.com,1737
telegram.org,1686
www.mtv.com,1680
www.samba.org,1680
www.pmlp.gov.lv,1676
www.metro.tokyo.jp,1612
www.parlament.gv.at,1586
codex.wordpress.org,1572
www.sify.com,1562
fedoraproject.org,1540
www.interfilmes.com,1525
play0ad.com,1500
www.postgresql.org,1500
spicyonion.com,1496
www.w3.org,1477
www.gentoo.org,1460
www.bratislava.sk,1456
hubblesite.org,1438
www.freebsd.org,1428
